"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
195990,"B006N3I29E","A1FEPVZ8NNFDW4","Joseph G. Leonelli ""jl""",0,0,3,1350604800,"joe-74","didn't get ,quite the taste i wanted,brought thru amazon. but overall will still keep using this product,until it runs out."
286435,"B004PX9JPA","A2VI5F1IB3PYN7","Geekify",5,8,5,1307404800,"HOLYMOTHEROFGODAFTERBURN.","If you like hot things that continue burning for about an hour, this is for you. It kicks from start to finish. And when you're done your tongue is just absolutely destroyed. Keep this away from kids. haha"
429753,"B004HGRVXM","A3BTV6BB15UFZI","Burak",0,0,5,1313366400,"Delicious honey","This is a very light, delicious honey. I decided to look at Amazon after not being able to find any Acacia Honey on a few trips to Whole Foods. I'm glad I did, because I found this amazing honey. I ordered three, but will definitely order more soon. (The seller -Honey Republic- is amazing too.)"
369320,"B001D0DMME","A38IBHX6YL7WRX","R. Gooden",0,0,5,1346371200,"kind bars","The only problem with this bar is that once you try it you can't seem to do without it, it tastes that good.<br />Dr. OZ mentioned these bars on his show so we thought we would try one, WOW! we love them.<br />This particular one, (KIND PLUS Dark Chocolate Cherry Cashew) if you read the ingredients you will find not one thing that is bad for you. Finally a treat that won't harm you......unless you eat about six a day...(calories)<br />We checked quite a few places that handle this product and Amazon is by far the best price."
465254,"B000FSRN7U","A3DRZ2D97YQEI6","Paolo Petrocelli",0,0,5,1319414400,"Another fine product from BB","I will say it over and over again. If you want good jerky Buffalo Bills is the way to go. I love all their products. Mind you i've only had about 5 or 6 different ones. I love thier spices, and that the jerky is not super soft. They are the way jerky should be, tough and flavorfull.<br /><br />I will be ordering more."
509143,"B001VNEAG0","A30QNKK8NDV441","boocat",6,6,5,1320019200,"excellent sweet basil","Sweet basil is a basic in my cooking.  I ordered this product and was amazed at the huge quantity I received (being used to smaller containers).  It is as fresh as drying your own home-grown basil.  Perhaps this is a life-time supply, haha.  It adds so much to fish, soups, just about anything if you are a sweet basil lover.  I give this product more than 5 stars; it is well packaged and promptly delivered."
463401,"B005HGAUZC","A2IOZLHBPFWMQ1","BeKind247",0,0,5,1341187200,"I Love Cofee and I am Thrifty","I love my Keurig coffee maker however, I also like saving money and not spending too much on the pods. This is by far my favorite collection of strong coffees. I am so hooked on this specific collection I just don't like any other coffee they way I love the coffee from this collection. For the price if you get Amazon prime I believe this is the best bang for your buck. Please note there are no flavored coffees in this collection, so if you want hazelnut or chocolate this is not the collection for you."
74172,"B004JRKEH4","A1ZZR25X0CNOJX","slim ""57psalm""",0,0,3,1319414400,"If you like Taco Bell's mild or medium sauces, you'll probably like this too","Tasting like a mixture of tobasco and liquid smoke, you can use it for topping on tacos, or perhaps taco salad. I would use it somewhat sparingly as the flavor is a bit overwhelming, in my opinion.  While it is not terribly spicy. it does have a rather strong flavor.<br /><br />Those who like to use Taco Bell's medium or hot sauces on their food would probably like this as well.<br /><br />(Personally, I didn't care for it, as it sort of made me want to barf.) I'm more of a ""pico de gallo, or chunky salsa"" kind of person."
435671,"B000HDI5O8","A3HJVLNBJ6LS6M","D. Gould ""RunnerGirl825""",1,1,5,1299110400,"Yummy and Easy to Order","It took me a few tries to get used to the flavor of Organic pumpkin vs. Libby's. However, I now love it and Libby's just tastes terrible to me now.  Both list Pumpkin as the only ingredient. It's hard to believe Organic Pumpkin can have a different taste, but it does.  And the Organic Pumpkin is more available than Libby's so I love that."
226322,"B002T0NWKE","A313U53M5YUU3E","M. Rossman",0,0,4,1330819200,"Great for floats, but not as good as A&W","We love our SodaStream and have found several of the mixes we like including the Root Beer.  It is not as good as A&W root beer but it makes a great root beer float.  It does not taste overly sweet, nor does it leave you with a chemical after taste.  Plus it is nice that you can control how much syrup you add to play with the flavor a bit.  I would recommend at least trying this syrup and definately use it for a root beer float!"
474118,"B000CQC08C","AUDH0P4ZHJKS2","Kari Sullivan",1,1,5,1280275200,"Balanced and refreshing","I first discovered this tea at my local coffeeshop, and I became enough of an addict that I had to order a 6-pack from Amazon. I find that the blend is just right for me - not too strong or weak. It's good both iced and hot, and it doesn't really seem to matter how long I leave the tea bag in."
449596,"B001D0GVAO","A37TEGQGMD9SY0","P. Edwards",0,0,4,1274745600,"Pretty good for decaf","I love REAL coffee, so I'm not a big fan of decaf.  But I like to have it for guests and if I'm in the mood later in the day and don't want caffeine to keep me up.  This coffee is decent.  The taste is fine.  I'd recommend it, but I'm still not that excited about it. It'll do for decaf."
220657,"B0043OX4Y8","A33ECPWPO5YMBK","Z. Williams",0,0,5,1315267200,"My Dog's FAVORITE treat---good price for this order","This is one of many purchases I have made of Pup-Peroni as my dog, Terminator, a  tiny minpin, just loves it.  It is soft so there is no problem eating it even for small dogs and dogs with bad or missing teeth. The price on this order (pack of 5) was good, so good they sold out and I can't order it again until they get it in stock again.  Terminator waits patiently for me to leave as he knows when I leave he will get a Pup-Peroni treat."
496115,"B008JKU2CO","A2ICZYFD825S13","Luv Books",0,0,5,1333238400,"Kind bars  cranberry almond and antioxidants","Love them,  heat them in the microwave for 7 seconds and they are the best. Also, give you a boost of energy when you really need one, without caffeine or lots of sugar."
310365,"B008JKTH2A","A8T4BQZESWHIX","R. Arnold ""Philosopher Photographer""",0,0,5,1348012800,"Fabulous option for on-the-go snacks for those who eat Gluten Free!","I used to regularly grab various brands of granola and meal replacement bars when I was too busy to eat a proper meal, but since becoming gluten intolerant I have found myself at a loss for what to purchase.  Even seemingly innocent products would have hidden ingredients waiting to make me feel miserable.  Anyone who is gluten intolerant (or is allergic, or has Celiac) knows how frustrating it can be to find convenient foods, despite the growing number of food producers who are aware and clearly mark their packaging as ""gluten free"".<br /><br />Then, thanks to the bride at a recent wedding I photographed, I found Kind bars.  The almond-cranberry ones were the type she offered me as a snack while the bridesmaids were getting ready, and I found them to be a fabulous mix of flavors and have a very palatable texture (perhaps a bit on the dry side, but it's a nut bar, so have something to drink handy).  The amount of fiber and protein in these bars is quite filling even with the small portion size, and there are no worries about sugar drops thanks to the low-glycemic recipe.<br /><br />I highly recommend these to not just those who are gluten intolerant, but also for anyone who wants a healthy on-the-go snack that will actually sustain you until your next meal.  So far I haven't been disappointing by any flavors I've tried and just ordered a few I haven't seen anywhere in stores and look forward to reviewing those as well."
40245,"B0030GOO5S","A18BT8J8O3WTGQ","Elizabeth",0,1,1,1290556800,"Terrible Artificial Taste","If this is the best cocoa of the K-cups as other reviewers have stated, I won't bother trying the others.  I don't use artificial sweeteners or drink diet sodas because I hate the chemical taste.  If you can tolerate those, maybe you'll like these.  It's what I envision Diet Cocoa tasting like if it were made by a major soda manufacturer.  Yuck!  Guess I'll have to stick with good old-fashioned hot milk, cocoa, sugar, and vanilla."
447182,"B004CGY2PC","A3NHQOSHJIYD7S","m1",1,1,5,1337644800,"Fresh","Best we've ever had. They were soft and fresh and flavorfull.<br />I will make this same purchasey  again<br />I would strongly recommend this to any tootsie roll lover"
563356,"B007JFMH8M","A12270M2NQN1QC","N. Bachu ""New Mom""",0,0,4,1341964800,"Soft and Delish!","I received this cookie in my mom voxbox. This cookie was soft and delicious! My kids usually only eat cookies with chocolate chips or M&M's in them, but surprisingly enough, they snatched it from my hands and gobbled it up! I love that it is only 170 calories per cookie, 4 grams of fiber, and 8% iron, making it a good snack. I only wish it had less sugar."
224517,"B000EQT574","A2MF3JFBE4X915","Tootsie",2,3,5,1190505600,"Meant to rate this two stars","I bought the wrong item.  These chips were disappointing.  The regular Garden of Eatin' Black Bean tortilla chips are high in fiber (4 grams) but these chips are only 2 grams.  Sorry I bought them."
26957,"B000H2405M","AR38UO36XB7MR","Larry D. LaForce ""Techno Junkie""",0,0,5,1298851200,"Darn good? Naw, it's HELLA good!!!","Easy to make, and made as directed is tame enough for even the biggest wussy in your life. For the more daring, it makes a great base to experiment on top of. The simmering time on it is not long, and maybe it's just me, but seems to get better the longer it's simmered. I usually go for 3 hours.<br /><br />I've officially stopped buying canned chili since stumbling across this at the store! I would recommend this to any chili fan for when you're to lazy to do it from scratch. Seems pricey here on Amazon though since i've bought mine for $4 a pack average at most stores such as Wal-Mart & WinCo."
142460,"B0015D8MVU","ANYAHN27KIWHC","Ella Maxine Turley",1,1,5,1247270400,"Great gum!","This is great gum!  I have never been big on chewing gum but I really like the Trident Splash.  I walk 2 to 4 miles every morning (weather permitting) and I chew gum when I walk (helps me think.  No music stuck in my ears! I want to hear the birds singing.).  I find the Trident Splash is the best for keeping its flavor!  When I found the Trident Splash Peppermint Twist I would buy all of it from the drugstore that carried it.  They do not carry the Trident Splash anymore nor does any other stores that I can find.  I'm just happy I found it on Amazon.com and hope the company who produces it does not discontinue this gum.  Thank you, Maxine"
280625,"B000E4ALF6","A2ZJ06FXR4256","pbsloop ""pbsloop""",1,1,5,1238112000,"Nature's Path is great- my 2 year old loves it","I work during the day and one of the highlights of my day is waking up early with my 20 month old daughter while her mom sleeps (stay at home mom). one of the first words out of her mouth is ""cer""- meaning ""cereal"".<br /><br />We have a whole routine of going and taking out the cereal, milk and bowls.  She then sits on my lap and she eats Nature's Path cereal out of her bowl and I eat out of mine.<br /><br />We have been using Nature's Path for a long time. it tastes healthy and (hopefully) is healthy. I feel good about it. What's more it tastes good to me and my daughter."
60992,"B001SAQNDO","A2CNEFGEV07ZQ0","Eric Balkan",0,0,5,1243900800,"Great chocolate!","This is my favorite chocolate.  On a par with Lindt, and better than Cadbury, Ghiradelli, Dove, Hershey or Nestle."
343544,"B000GG5IXM","A1BRLSM25OMRUI","Jeannie",2,2,5,1167868800,"My favorite Earl Grey","Because of its healthy dose of bergamot, Bigelow ranks as my favorite Earl Grey tea. Since I drink it almost every morning, I now maintain a comfortable supply by purchasing it online via Amazon. No more searching local markets, only to find their supplies depleted just when I've run out."
9029,"B006N3IG4K","A2GT5MEDUP5YCF","Donna Bollenbach",2,3,3,1286409600,"Good, but not my favorite","I like strong, but smooth coffee. This coffee is strong enough, but a little on the bitter side for my taste. I have tasted other strong blends that I like much more. My husband, who likes a medium roast coffee, is OK with this coffee, but it not his favorite either. I would only recommend it to someone who likes a little tang in their morning cup of joe."
257580,"B002TSA91G","AW3VZ5O895LRK","carol irvin ""carol irvin""",0,0,3,1268870400,"Good But Unconvinced Skin Care Sex Determined","The basic contention of this product is that men and women need different products to clean their skin.  I frankly don't believe it, although I can see where it is a good marketing ploy.  My husband and I have both tried it.  It's ok but we see no difference between this on his skin as compared to mine.  A guy will simply feel like less of a wuss putting this in his gym bag.  My advice?  Get whatever skin product you like regardless of how girly or masculine the packaging!"
513266,"B004LLAYAA","A3ENOCCDW6VWRR","K. Fortier",4,37,1,1301616000,"expensive coffee","I will preface this by saying that I have not tried this coffee.  But the reason I decided not to order is that at 10 grams of coffee per pack and 25 packs per container, it's really expensive.  250 grams =.55 lbs of coffee, which works out to almost $20 per pound. It's a lot cheaper to continue using my Solofill cup to scoop some coffee out of the can.  Just as easy, too!  Solofill cups are great, by the way:-)"
389322,"B002GWMEO0","A3LDAG4FVWGCNT","Re Decker ""Mr. Ed""",3,3,5,1331337600,"Surprisingly good; easy and inexpensive to roast","The beans were well packaged and delivered quickly with Amazon Prime--two days.  Despite warnings that a conventional electric oven is a poor way to roast coffee, it was all I had till my popcorn popper arrives.  I used a wire-mesh pizza screen over a ceramic ""pizza stone"" to roast the beans.<br /><br />I preheated the oven to 500F and let it stabilize for nearly ten minutes, while I spread the beans in a single layer over the pizza screen, taking care to reach beneath the screen and push any beans back up onto the surface of the screen before placing them on the stone.  Any beans slightly poking through the screen will be stuck there and difficult to remove after roasting without pulverizing them (they swell when roasted).<br />Next I placed the screen onto the stone.  The idea was to use the stone to even out the electric oven's heat, and to ensure as uniform a roast as possible.<br />I quickly opened the oven to rotate the mesh screen 15 to 20 degrees at 90 second to two-minute intervals.  (You can easily move the screen without burning your fingers by using a pair of table-wear forks.)  I listened for the first crack, and waited till about midway through the second crack to remove the screen and dump the roasted beans into a mesh colander over the sink, where I agitated them vigorously to remove the chaff and cool the beans.<br />If further cooling is needed the beans can be placed back onto the cooled pizza screen and suspended between two raised objects to allow air to circulate around the beans.<br /><br />I was delighted with the medium roast of the beans!  I made a large Americano with the espresso machine . . . my son commented that his coffee actually tasted sweet in the aftertaste.<br /><br />If oven-roasting turned out this good, I am excited to discover what roasting beans over the stove in the (purchased from Amazon!) popcorn popper may produce.<br /><br />Excellent beans, great flavor and aroma.<br /><br />UPDATE:<br />Purchased the Great Northern Stainless Steel popper from Amazon . . . and I am very pleased with the roasted beans.  It took some experimentation (and some mistakes) to learn how to get the most uniform roast from the popper.<br />Here's what I learned, in a nutshell:<br />1)  Preheat the popper on the lower end of ""Medium"" (electric stove) for a couple of minutes.<br />2)  Put in between 1 and 2 cups of beans, and begin turning the lever.  I give it three moderately slow turns (just a little less than one full turn/second, times 3) then 4 turns as fast as I can, then repeat the three moderately slow turns, then 4 fast turns, etc.  I think it may be a little better to take a very brief jag backward on the turn before taking the 4 fast ones--the beans sometimes stick under the agitator blades, and this shakes them loose.<br />Why the three slow then four fast turns?  Because the beans tend to rest on their flat sides, and just slide around on the bottom of the popper, getting dark on the bottom flat side and a bit too light on the rounded side of the beans.  The four fast turns agitates them and makes the beans more uniform.  If you don't believe this, try it both ways.<br />Agitate as above through the first crack, and as the second crack begins, pop one side of the lid open and dump the beans into your colander for cooling/de-chaffing.<br />That's it.<br />I get results quite similar to the commercial roaster we have a few miles away."
7037,"B004K30HO2","A3GWKF4W7WLG13","JYeakel",0,0,4,1313366400,"I love DisposaKups!","This product works just as described!  You simply place a filter in the disposable cup, add your own coffee, snap on the lid, and make the cup of coffee as you would with a regular K Cup.  The coffee is just as good as any prepackaged K Cups, and you can use the brand of your choice at a fraction of the cost (and no washing out those pesky mesh reusable filters!) As some other reviewers have noted, sometimes the cup gets stuck on the handle that raises as you are trying to remove the used cup.  But you simply pull it out and I've never had a lid fall of, so there is still no mess.  I will definitely continue to use this product!"
304508,"B0017OE536","A2017CJEJ46A95","Wei Chen Sheng",4,4,5,1260230400,"5 stars for delivery =)","I'm a huge fan. Alone these taste like cardboard but add a little butter and jam... yum.  Great way to up your daily fiber."
64913,"B005MWAM72","A11LNY2OLQSUSV","M. Castillo",0,0,5,1349654400,"great oatmeal!","I loved this oatmeal. I have always been a fan, but the taste just tastes more flavorful and it is make with more whole grains and less sugar than before."
425717,"B0034EDMLI","A36GGVLILB7LEM","Susan C. Lett",0,0,5,1289952000,"yummie","I thought these were a little high priced until I tried them. These are definitely worth the cost. I recommend these to people who try to eat natural and more healthy snacks."
503807,"B0018CE5KA","A37MH45JFZSDKB","mcnamara.kayla",3,3,3,1326585600,"fast delivery,","I bought this food for my 80lb Staffy Terrier. The food was shipped the same day I bought it and I recieved it within 3 days. The food however did not sit well with my dog, he usually does not have sensitivites to food but this food made him sick. I tried to ease him onto the food over a few days and it did not do much to help he was consistently sick until I changed his food"
523142,"B000NIFO96","A1N9H3UOAXJVDA","Jane",1,1,5,1294012800,"Great product!","I've tried other green tea brands, such as Bigelow and so far I love STASH. Its taste is wonderful and very natural. I can actually taste the actual green tea. Other reviewer must has left the tea cold, and that's where it turns bitter. So drink it while it's warm &lt;- that's why they called it 'hot tea'."
396014,"B000HANUIC","A18CF0Y6UNYQQR","JonnyBoy",1,1,5,1316563200,"Delicious but expensive","This isn't an everyday dessert.  It's very good, rivaling what you get at a restaurant.  The only trouble I have is getting it to come cleanly out of the ramekin pans.  I think the trick is (contrary to the directions), is to wait a couple of minutes prior to taking it out.  You could also buy a 2 piece pan."
65900,"B0007A0AQW","AIJPCOCLGP2MX","Lee Livingood ""Lee""",0,0,5,1327536000,"Quality Training Treat","Perfect size for training.  Easy to break in half (or smaller) for smaller dogs and toy breeds. Haven't found any dogs yet who have turned them down.  I appreciate the quality of the ingredients.  It's not easy to find good treats which don't require refrigeration.  These are small and soft and perfect for class.  They have enough smell/taste appeal to compete with other normal training class environment. I've purchased these in a number of flavors for use in classes and with my own dogs. I recommend them to my students because of the quality and convenience."
416089,"B002HFWMOI","A2UG61YSCJT9EM","Karen K. Spaulding",0,1,5,1288569600,"Nestle Hot Cocoa Mix, Fat Free","The box of cocoa came surprisingly fast. That variety of cocoa is not available in our city, so grateful to get it by mail. Most pleased."
232367,"B0007SVDEC","A1O4L6TH6P2B7B","M. J. Schrader ""MJ Schrader""",0,0,5,1338768000,"I HAVE MY GUM!","I don't know why the stores around here carry all the other flavors of Trident White.  I see bubblegum, the yellow one with Pineapple but not cinnamon.<br />And only Trident White has the flavor that lasts with the added benefit of helping my teeth.<br />The major time I chew gum is in my car, especially when I'm in traffic.  Even though I live in Texas, with the coating it stays in great shape in a tin inside my car even through the summer.<br />Thank you TRIDENT!!"
342441,"B002NGQSD2","A6O775VO82O94","mom",0,0,5,1325462400,"OLZA Prince Polo Classic Dark Chocolate Confection, 32-Count (1.2-Ounces) Bars","delicious confection, it's my 3rd order and will order more for sure.I used to buy milk chocolate variety, but dark chocolate is best"
415962,"B000HZH8NA","A2O8U185BHA3M7","Hugh D.",0,0,3,1181692800,"Not what I expected...","This is a somehwhat stronger blend but not what I expected in an espresso roast.  There was no deep intense flavor typical of a good espresso.  Even tried this on the smallest cup setting but it did not live up to expectations.<br /><br />This is a decent medium /bold roast but not an espresso."
13144,"B002TMV34E","A20NB4UBW4WDKG","Gerardo ""GD""",0,0,5,1279670400,"Complex, European, flavorful coffee","I am a coffee lover and quite picky about my coffees. Every coffee brand claims hand-picked gourmet coffee, so it is hard to find a good bean. As with many things, coffee is a matter of personal taste. I don't like the bitter flavor of Starbucks, for example, which is the result of their trademark roast. I like flavorful coffe that is not bitter. I loved this coffee from Melitta.<br /><br />It is complex and rich, very european in flavor and not bitter at all. It is surely one of my personal favorites. At any given time I have 6 to 8 coffee varieties at home (both whole beans and ground), yet I find myself choosing this Melitta coffee every time and I am not getting tired of it. You should try it."
36338,"B0085V3YFO","A20QA1YUSQJTQM","Kaycee Bassett (Vegan Machine)",9,9,5,1337817600,"AMAZING!","The Vegg is an amazing product!  I'm a vegan who doesn't miss meat, cheese or dairy - but eggs!  This is the perfect solution for all of those with egg cravings, low-cholesterol diets or those who are allergic to eggs.  It tastes exactly like the real thing but without the cruelty or cholesterol!!  BUY THIS!  You won't regret it!"
333860,"B0032B0BD0","APZ7L50ZMS3EI","S. Walker ""Achiever""",3,3,1,1287705600,"Rancid/Stale Chips, DO NOT BUY!!!","I purchased these chips on October 18, 2010.  They were rancid/stale so you can certainly believe the other reviewers.  I had not noticed the reviews about the horrible taste and staleness of these chips.  I wish I had.  I contacted customer service for a refund which they approved but I think Amazon should either stop selling these chips due to such poor reviews or check their stock to make sure they are FRESH. If you order, you should order with caution.  I am trying another brand instead of reordering these."
527126,"B002FJM9SU","A1NMTXF56P22XU","Krista",2,3,2,1318377600,"Horrible Constipation","This is without a doubt the best formula on the market and I wanted to be able to use it so badly but it just didn't work for us. On JUST this formula, no solids, we ended up in the ER with our 5 month old daughter who had screamed trying to pass a bm for so long she passed out. We thought she would surely even out but even with prune juice, pear juice and even trying Miralax - she still never could get over the terrible constipation. We went to Good Start Gentle and she's completely regular. If your baby can handle it, it's by far the healthiest available - but beware that it can cause serious constipation."
135643,"B000V9PGSG","A2ZJCQOKFEMYTP","Barbara J Lidstone",1,1,5,1300838400,"Excessive Price Increase","The 5# Camano Island Sumatra coffee (decaf or regular) is full-bodied, flavorfull,  and smooth. We have been enjoying it for several years.<br /><br />Unfortunately, the price of this item increased from $37.44 to $61.09. The result is that my last order is last bag of Camano Island coffee I will order."
478678,"B000JWCA1G","A1ULSHMDXHNA2X","K. Fullen",2,2,5,1302134400,"Fantastic!","On a whim because I was out of salad dressing I decided to give this a try.  Being calorie free and sugar free I didn't hold much hope for this.  But I can say that it is incredible!!  I use it in tuna, on salads, salmon, and as a marinate with some balsamic vinegar. I love to really ""dress"" my salads, so now I can do it guilt free!"
452162,"B000FIWIWA","A3GS0092PQOJW3","K. Eagle ""My Opinions""",1,1,5,1338940800,"Naturally Perfect","These mints are really tasty.  The mint flavor is strong like an Altoid.  They are about 1 cm in diameter.  The packaging shows a colorful red/white striped mint which looks nothing like the mint.  They are white with a bunch of pink flecks throughout.  That doesn't make a difference to me, since I was looking for flavor alone.  However, if you are looking for a colorful candy for Christmas, this isn't what you are looking for.  The biggest selling point to me was a tasty mint made with Xylitol.  I will definitely be ordering these regularly."
265410,"B000FL521G","A200HVRHINEEIG","pete ""viking""",0,0,5,1277942400,"Sugar substitute","Checked out Agave growing and health claims and decided that it was well worth the money.Have used it in place of sugar for cooking,baking and in my coffee.Most of the time it was equal portion to portion measurement.Would highly recommend it.Try the light version bottle first and see if you like it.Health food stores carry it if your local store does not.We are now on automatic shipment,which is a lot cheaper and I do not worry about running out."
295083,"B004KPQPVO","A1QXEHVHJJQCNP","J. Lee",1,1,5,1305590400,"One of the Sweeter Sweet Teas","This is one of the sweeter sweet teas that we have tried. My husband thinks a bit too sweet for his taste, preferring <a href=""http://www.amazon.com/gp/product/B001RBQ0ZA"">Sweet Leaf Tea, Original Sweet Tea</a>, which bears 10 calories less and 3g sugar less per 8oz serving than this brand. I'm trying to transition from soda and I love that it doesn't have corn syrup or excess quantities of caffeine beyond the natural tea amounts. So, for a soda drinker, this tastes great. But if you are not used to the sweetness of soda, you may think that this is a little on the oversweet side.<br /><br />INGREDIENTS:<br />* Real brewed tea (filtered water, black tea leaves)<br />* Sugar<br />* Caramel<br />* Citric Acid<br /><br />NUTRITION FACTS:<br />for 8oz serving<br />Calories: 80<br />Total Fat: 0<br />Sodium: 20mg<br />Total Carbs: 19g<br />  Sugars: 19g<br />Protein: 0g"
345735,"B000ED9L9E","AS905IHXQJL2M","atlantic-city",0,0,5,1350345600,"Greeeeeeeeeeat!!!","Great stuff. We like adding some raisins and honey for natural sweetness. Ordered 1 from iherb first to see if I liked it for $3 + I received $10 off my $40 order and free shipping (think $5 off for less than $40) when I used the code; POB861. After I tried it and really liked it I then ordered the 4-pack from Amazon. Almost time to re-order and will get the Amazon 4-pack again."
456278,"B000Q0WXE0","A2AE93BJWS0CHT","Suzanne Lake",5,5,5,1188518400,"50th Retro Candy Box","The box was full of fun surprises !!! More than I expected, both my husband and I loved it and so did everyone else. The item was received very fast and in excellent condition. Would definately recommend ordering this for the hard to buy for 50 year old....Unique and different gift!"
224876,"B000ETPYZS","A3UFFD9BELRYUD","KOKOVILLAGE ""* * *""",1,1,5,1253750400,"Tastes so good, she looks for it in the morning!","One problem I've experienced in caring for an older dog is finding a glucosamine supplement that our 65 lb., 15 year old Akita/Chow-chow mix would really like eating.  Finding one that our dog, Kuma-chan liked eating was a challenge.  We've tried tablets in her food and she would smell it mixed in and not eat until the next day.  Other biscuit type supplements were left uneaten.  Sometimes the gel capsule would be left at the bottom of her dinner bowl.<br /><br />As soon as the Nutri-Vet Hip & Joint Peanut Butter Large Dog Biscuits arrived, I offered a biscuit to Kuma.  She took it, wagged her tail and came back for another one!  Now, she knows that she only gets one every morning before her chicken jerky treats!  It's great when you don't have to force feed your best friend!  What a relief to see Kuma walk with minimal stiffness or pain in her hips after a couple of weeks."
248808,"B0007XPS98","ARWURKHB96GWD","Steph531",0,0,5,1170547200,"Great Tea","This is my favorite tea.  It's strong and spicy, and to me tastes like cinnamon and orange.  I prefer it hot but like it cold, especially in the summer.  I think it's the best thing on winter mornings."
148477,"B003JA5KLM","A3I8EAFM9XGMMG","mommy2413",0,0,1,1350950400,"Wrong coffee received","I received medium roast. Didn't receive the correct coffee shown on picture. Disappointed by this. I suppose ill try as its a lot of my trouble to return"
538919,"B003SBRNKI","A39EH0SU5305W6","Karen A. Daniels",1,1,5,1315008000,"Very high in protein!!","I love bumble bee's pink salmon, eating this twice a week is even better for the overall health, just great!!"
519734,"B004MUF2KW","A2F7P40BSZXVTX","Mr Rude",0,0,5,1350432000,"True to the name!","Perfect taste and smell. I also recommend cola. It's a great product. You will experience the true smell and taste of the labeled product. The smoke is smooth and satisfying."
416445,"B000EDROXO","A3BTSR3RPWSRMK","D bee",0,0,5,1325203200,"Great Candy","The candy came on time and well packed. It is fresh and taste great. This candy is very good, have told my friends about my order. Would and will buy again!"
102377,"B000E3ZEOA","A3AXCR0RPQDO81","ivorycassiopeia",3,3,4,1167264000,"Good spicy soup - I recommend.","This is good stuff -- has a very nice spice to it.  Update: delicious with corn added to it."
238938,"B001396HQS","ADFGM8EK8KD09","DJ2007",0,0,2,1300579200,"Newman's Own Organic Liver for dogs.","I am not happy with the Organic Liver for dogs.  It is too mushy and should be mixed with dry food.  My two poodles won't touch it!  I gave the remaining cans to my son and his two dogs, labs."
549634,"B000HGEC56","A2CF5BNH30X33D","USU-CEU Student",0,0,5,1311638400,"My wife loves these!","We originally found these in the variety pack at costco and have loved them ever sense.  They are 100% all natural fruit and have no artificial fillers or additives.  Great flavor and i have purchased 2 boxes already.  Great snack for kids too!"
332085,"B0045XB4AI","ASGN5WD3DI451","Mark P. McDonald",0,0,4,1301356800,"I did not feel tired, but I did not feel particularly energized either","I thought I had the perfect opportunity to try Red Rain as I had come home after a late night flight and got about 4 hours of sleep before I faced a very challenging day.  Naturally, I woke up with a big sleep debt and felt terrible.  I used the Red Rain and made it through the day.  I did not get drowsy, but neither was i particularly energized.  Just felt about the same, but at the end of the day I did make it through.  So while Red Rain did not meet my expectations that I would be jazzed up like I was on Caffene, but I stayed alert throughout the day.  I am sorry but I have not tried other energy drinks to compare them with and based on these resuls I am not sure that I will need to purchase some in the future,"
80485,"B001BOTB72","A3B1S58B0T1HSS","Joseph Maxwell",0,1,1,1349481600,"Caution!","The ""Healthy Indulgence"" pouches of cat food are prepared with FLUORIDATED water! A number of studies have now shown that fluoridated water increases the risk of osteosarcoma or bone cancer in humans and animals. Alone from my own circle of friends, two have lost their pets to bone cancer, most likely as a result of the animals' having consumed fluoridated water! BUYER BEWARE!"
173980,"B005HUVI40","A30GEP1I3ZJABG","J. Thoman",0,0,4,1318896000,"Nice flavor","Good flavor for a light roast coffee. I have had particularly good luck with the ""Donut House"" brank of Keurig K-cups!"
201302,"B000GW46DE","A1MMXIOXM89RIZ","Kate W. Hickman",0,0,5,1274054400,"Best Price you will ever find","We all know Jack Link's is an excellent product. Dates were excellent and you will never find a better price anywhere so go ahead sign up for autoship and enjoy healthy protein anytime.<a href=""http://www.amazon.com/gp/product/B000GW0U3E"">Jack Link's Beef Steak, Teriyaki, 2-Ounce Packages (Pack of 12)</a>"
482752,"B000XZDYXM","A141QC5GR9CDLL","Amy C. Bennett ""chasadchick""",0,0,5,1306540800,"My scottie just loves it","My Scottish Terrier is a super picky eater.  But not with Blue Buffalo, he cleans his whole bowl and comes asking for more.  After he is finished eating he rubs all over the living room carpet, like we have given him a super special treat."
547155,"B000CFQ51Q","AL3HTLVL42Z27","P. Palmer ""PPalmer""",0,0,5,1329177600,"The Best Instant Polenta","We have tried several different brands of Instant Polenta, and while nothing compares to the real thing, this is the best of the bunch."
415223,"B004I5NB72","AD57TJVKWOOJW","April",1,1,5,1341360000,"No smell","Mao Mao is our first kitten and I was a little concerned about his litter box.  No one wants a stinky house!  This Tidy Cat litter is excellent.  Of course, I don't really have anything to compare it to, but I've heard horror stories about litter boxes.  Anyway,  it doesn't stink and everything is very nice and neat, except for Mao Mao who needs to learn NOT play in his clean litter box.  :)  Excellent product and I have no desire to try anything else.  :)"
130734,"B001E95KLK","A3OTU2UF38M33W","biruta",0,0,5,1319932800,"exellent","exellent coffee,exellent price,and exellent servive! I will tell all my friends about it.If you are on a budget and need your expresso in the morning,buy buy buy"
323169,"B000OQ2DL4","A2NSUU86GAEMXP","Peter",0,0,5,1323993600,"natural calm","It's a great product.I have used it before and,would recommend it.Got a good price from Amazon.com.<br />A smooth transaction overall."
